"ProbeID","beta_auto","UCSC_RefGene_Names"
"cg16210088",-0.000491276617920621,"C22orf27"
"cg19836145",0.000491148375537405,"ODZ2"
"cg08273672",0.000491120183592384,"UCHL1"
"cg03192897",0.000490969498812203,"METTL11B"
"cg00471141",-0.000490842822426542,"LPL"
"cg21667248",-0.000490574399886101,"SEH1L"
"cg19507267",0.000490541720219455,"C3orf66"
"cg14523238",0.000490541344484148,"GABBR2"
"cg16513459",-0.000490533437338004,"KCNAB3"
"cg27070951",0.000490353126818441,"SLCO3A1"
"cg01046070",0.000490326341188834,"MLKL"
"cg11601254",-0.000489985727048273,"MPP7"
"cg01901579",0.000489681762248589,"DICER1"
"cg08967338",0.000489170335132271,"PCDHB17"
"cg15931943",0.00048915101021443,"FHIT"
"cg00500507",-0.00048894147361083,"SLC5A1"
"cg15893532",0.000488727200272218,"LARP1"
"cg14030719",-0.00048850870832186,"E2F1"
"cg13694281",-0.000488097107281504,"FSCN2"
"cg13688312",0.000487925764617669,"NOS1AP"
"cg16769152",0.000487860869759068,"KCTD14"
"cg10133465",-0.000487858943288815,"GDF6"
"cg21278793",-0.000487819493755646,"PDE1B"
"cg25642974",-0.000487683279030918,"C6orf94"
"cg07335376",0.000487562014452315,"MRPL15"
"cg27122725",-0.000487465157115172,"NR3C1"
"cg27173717",0.000487400855649194,"MFSD2A"
"cg27035734",0.000487368647007274,"RASSF9"
"cg06181697",0.000487351072252846,"GNAI2"
"cg24476449",0.000487247367382771,"KSR1"
"cg15346168",0.000487234245823986,"NFATC4"
"cg25397029",-0.0004871746557106,"ANKRD2"
"cg08947084",0.00048716696370293,"SNORD47"
"cg13792823",0.000487140213632692,"LCORL"
"cg06659380",0.000487036947557241,"WDFY2"
"cg06975261",-0.000486995997710081,"LOC729080"
"cg20833090",0.000486985452700286,"FAM131B"
"cg03240663",0.00048694458174659,"SIGLEC14"
"cg01269670",0.000486888151151459,"KRBA1"
"cg24131671",0.000486736136022122,"SLC36A2"
"cg22038059",-0.000486630387992062,"C19orf60"
"cg22326681",-0.000486579072445944,"PLA2G6"
"cg03274456",0.000486364763850855,"AHNAK"
"cg07177867",0.000486335501483397,"LYSMD2"
"cg22832061",0.000486082447747953,"EGLN3"
"cg18463607",-0.000486021169557776,"EXOC1"
"cg11461298",-0.000485949944299581,"UNCX"
"cg23757365",-0.000485883841557576,"C21orf2"
"cg25142947",0.000485798055997831,"PCDHB9"
"cg02964324",-0.000485752533403179,"HECW1"
"cg00562118",-0.000485324909679656,"PDE6B"
"cg25186140",-0.000485009743769166,"LOC283174"
"cg24147838",-0.000484949590416521,"LAIR1"
"cg02872914",0.00048490460182612,"CTBP2"
"cg11046673",0.000484855194257988,"MED12L"
"cg00997604",-0.00048481769330842,"POTEA"
"cg17130481",0.000484780586328738,"ANGPT4"
"cg12334013",-0.000484715629125221,"EEPD1"
"cg15344640",0.000484676566045549,"LMAN2"
"cg10468845",0.000484174484682562,"C3orf31"
"cg00000884",-0.000484042889639146,"TLR2"
"cg03942599",0.000484013108231507,"TRPC6"
"cg12714757",0.000483966860744694,"TRIM47"
"cg03418002",-0.000483920429876855,"MAML3"
"cg18145937",0.000483907675236014,"IL4"
"cg03115886",0.000483863947483264,"VPS16"
"cg01008894",0.000483788599604986,"RGS12"
"cg27624313",0.000483718190822833,"GTF2IRD1"
"cg07467482",0.000483704470383465,"DPP6"
"cg24620617",0.00048355956092996,"GAK"
"cg12662084",-0.000483462363410638,"KIF13A"
"cg03687379",-0.000483277295742578,"WDR86"
"cg26396815",0.000483250976793227,"BANK1"
"cg24520381",0.000483186232375725,"PPP1R1B"
"cg25199005",0.000483157533732507,"SMYD3"
"cg03151709",0.00048293365220562,"MDC1"
"cg25317746",0.0004829005013809,"NOTCH4"
"cg17890940",-0.000482873164388762,"ELFN1"
"cg06167719",0.00048279918861361,"HLCS"
"cg05452899",0.000482751729458308,"INS-IGF2"
"cg09796739",0.000482731709807902,"JMJD4"
"cg04407248",-0.000482317512129251,"PRSS8"
"cg08454507",-0.000481984853696167,"RPTOR"
"cg16040614",0.000481893009835012,"PRRT1"
"cg16711983",0.000481574145945039,"FAM129A"
"cg26064870",0.000481543511938025,"NCALD"
"cg05049312",0.000481519442862794,"ITPK1"
"cg06836480",0.000481474901017588,"DHRS9"
"cg25482900",0.000481429086644624,"FBLL1"
"cg24724917",-0.000481344715516813,"SLC22A18"
"cg19098465",0.000481262735695635,"LTBP4"
"cg12584785",0.000481188671057202,"CHRNA7"
"cg20708305",-0.000480805298281064,"CPNE9"
"cg22173510",-0.00048069990457725,"NXN"
"cg03381704",0.00048068279643703,"NCRNA00189"
"cg09581226",0.000480671375742198,"PCDHGA4"
"cg00491523",0.000480665442441271,"A2BP1"
"cg07013032",-0.00048056932185913,"USP31"
"cg12154538",0.000480093826510693,"NCOR2"
"cg18200150",-0.000480027269414467,"MYO1D"
"cg08841511",-0.000479879314482671,"FAM190B"
"cg02441711",0.000479542125838205,"SECTM1"
"cg12377972",0.000479375806982064,"IL4"
"cg07142723",0.000479374478713088,"DPYS"
"cg02057211",0.000479258214594977,"OSBPL10"
"cg06934654",0.000479170593783397,"ACSF3"
"cg19580263",-0.000478993160217636,"ENTPD5"
"cg16564156",0.000478733518859435,"C1orf106"
"cg23985374",-0.000478707569634285,"PCDHA6"
"cg10437839",0.000478698246245136,"PPP2R5B"
"cg02240539",0.000478530222612309,"KIAA1199"
"cg04566677",0.000478414179667936,"ZNF385A"
"cg07033790",0.000478244303829664,"SMAD5"
"cg27183007",0.000478107507355608,"ZPBP"
"cg11683663",0.000478085528117612,"ELANE"
"cg09115485",-0.00047799828046801,"TNXB"
"cg25383057",0.000477908311521303,"METRNL"
"cg27497928",0.000477816544052561,"CLCN1"
"cg03785828",0.000477752295321356,"RPS23"
"cg06238491",-0.000477751084553291,"LAIR1"
"cg00514684",-0.000477605866757001,"TNK2"
"cg07562742",-0.000477585097936113,"FBXW7"
"cg25790955",0.000477558117205602,"FAM168A"
"cg05537387",-0.00047740075899872,"EGFR"
"cg09636525",0.000477360553727158,"TADA2B"
"cg00520378",-0.000477234734015294,"CTU2"
"cg09121047",0.000477202690568109,"LOC339524"
"cg18876007",-0.000477167572748135,"LHX8"
"cg01899581",-0.00047698287758923,"DIAPH3"
"cg09073799",-0.000476976067798103,"MEX3B"
"cg08608974",0.000476967093333395,"PRKD1"
"cg07347431",0.00047683973227828,"TMEM144"
"cg23913947",-0.000476726418815971,"ZNF678"
"cg05491767",-0.00047641935076006,"C7orf57"
"cg01916421",0.000476180760966544,"MAEA"
"cg06966839",0.000476074106111159,"MSI2"
"cg08253405",-0.000475780453559522,"AKNAD1"
"cg08129129",-0.000475555335048213,"BCL11B"
"cg27219399",0.00047547120616941,"MAP2K5"
"cg15943139",-0.00047538084651857,"FLJ22536"
"cg27300829",-0.000475343344114302,"ITM2B"
"cg06845438",0.000475129821512927,"ZNF662"
"cg05289022",-0.000474850170736412,"TMEM131"
"cg12057741",0.000474747574097675,"TNFRSF11B"
"cg21642103",0.000474705196840255,"TNXB"
"cg08361238",0.000474683340290022,"PTGFRN"
"cg23645261",-0.000474532051743828,"ZNF536"
"cg12380854",-0.000474049305928116,"LRRC46"
"cg07693270",0.000473968716417443,"RPL39L"
"cg07381549",-0.000473897247506411,"MAP2K2"
"cg24616296",0.000473834802923303,"FAT3"
"cg04755523",0.000473606669801285,"BAT1"
"cg26728422",0.00047338521303748,"UNKL"
"cg08481491",0.000473259777362338,"ALDH1L1"
"cg03370752",-0.000473237616152112,"TMEM138"
"cg20044443",0.000472945516469895,"PIAS1"
"cg23348764",0.000472943735895153,"PCDHGA4"
"cg03334213",0.000472872721538065,"C4orf26"
"cg21251203",0.000472795578081549,"NFIB"
"cg07545457",0.000472727975208595,"CST1"
"cg06430061",0.000472588439915398,"C5orf37"
"cg00945209",0.000472438412639085,"USP36"
"cg01995265",-0.000472340250915236,"KRTAP27-1"
"cg25596405",0.000472325087787982,"KIF13B"
"cg19928703",0.000472301470857819,"SLC7A1"
"cg24673600",0.000471927806499714,"BATF"
"cg25674826",-0.000471741580971009,"MRPS6"
"cg21241477",-0.00047168156768947,"SURF1"
"cg21459340",-0.000471559236770266,"CPXM1"
"cg26061548",-0.00047129767614525,"NCRNA00119"
"cg05017199",0.000471084007434571,"TMEM176B"
"cg24700316",-0.000470989581219421,"BACH2"
"cg21221712",0.000470976670086183,"AKAP13"
"cg25234359",-0.000470959283925667,"C19orf60"
"cg22046408",0.000470942459426889,"LTBP4"
"cg00995520",0.000470828767584007,"KCNA3"
"cg09898070",-0.000470782832739646,"MSH6"
"cg24336674",-0.000470760683870512,"CD28"
"cg25344639",-0.00047075791535388,"SEC14L1"
"cg13162615",-0.000470576853416713,"USP32"
"cg10287032",-0.000470572266499414,"ITSN2"
"cg04245248",0.000470380423607291,"JPH3"
"cg15086825",-0.000470379023237716,"OTOP3"
"cg20366986",-0.000470372365301384,"CLDN18"
"cg14354820",0.000470312291060993,"ANK1"
"cg23746574",-0.000470218468700082,"SH3BP2"
"cg11420633",0.000470171259472225,"KRTAP3-3"
"cg02993069",0.000470004883566392,"C1orf113"
"cg23867562",0.000469729615033308,"BEST2"
"cg06471905",0.000469611042074691,"ADAM11"
"cg17077762",0.000469573558446207,"OAZ2"
"cg25427871",-0.000469467918344138,"SLC22A18AS"
"cg01215215",0.000469443992044752,"SEPT11"
"cg18923721",-0.000469331597353058,"PIK3R5"
"cg25141766",0.000469219402010767,"ARHGDIA"
"cg17397493",-0.00046907994239946,"PRLR"
"cg22966986",0.000469026446413719,"MDGA2"
"cg22866937",0.000468933649981264,"KCNS1"
"cg17226042",0.000468856357251689,"MEAF6"
"cg23089723",0.000468799053091499,"NOTCH4"
"cg01659052",-0.000468705877369541,"CRTAM"
"cg16021939",-0.000468466539176807,"LOC284379"
"cg00369372",0.000468410915236061,"SRMS"
"cg13221458",0.000468347679369141,"SOD2"
"cg13672106",0.000468342938051068,"TMEM99"
"cg03905867",0.000468274919334185,"PAX6"
"cg19175123",-0.000468232988146273,"FBXW4"
"cg23098529",0.000468158684851637,"PPAN"
"cg00154846",0.000468122977145184,"C1orf86"
"cg05450336",0.00046800053314512,"DIP2C"
"cg03962527",0.000467731834557389,"ADD3"
"cg00112493",-0.000467706666499315,"COL25A1"
"cg17641443",0.000467611971879483,"CPSF4L"
"cg25213720",0.000467491360597774,"MXD3"
"cg12691004",-0.000467446421908516,"KRCC1"
"cg07735577",0.000467407879202549,"MAML3"
"cg22494026",-0.000467260114183225,"RBMS3"
"cg02743674",0.000467253935953067,"TRPM5"
"cg16754613",-0.000467168773921106,"ACSF3"
"cg02245534",0.000467129128194165,"METRNL"
"cg01150943",0.000466677012229293,"COL25A1"
"cg06946850",0.000466673424307883,"LOC440356"
"cg02724127",-0.000466628523642025,"PLXND1"
"cg13490403",0.000466511339041055,"LHX6"
"cg24417621",0.000466322052824197,"HIGD1B"
"cg12496975",0.000466238563915356,"RAPGEF3"
"cg17803993",-0.000466048108477666,"FOXP1"
"cg01780493",0.000466026266173539,"SEMA3C"
"cg22642909",-0.000465987168023571,"PCDHA6"
"cg13630739",0.00046591919575309,"ATP6V0A4"
"cg20493090",0.000465794632508898,"GTSF1"
"cg02489219",0.000465758455403634,"C2orf66"
"cg22731164",-0.000465707948478613,"GPR176"
"cg06259025",0.000465672693870186,"THSD1P"
"cg18975055",0.000465415571089472,"ARRB1"
"cg26682661",-0.000465237120691632,"EXOG"
"cg04147906",0.000465163019856955,"NLK"
"cg13871633",-0.000465106905488685,"ZNF662"
"cg05041984",0.000465083383932043,"SGMS1"
"cg26698693",0.000464915056646912,"CIRH1A"
"cg01027532",0.000464909245755962,"HOXA3"
"cg08693231",-0.000464870322349575,"C6orf1"
"cg22340475",0.000464695514884747,"RP1"
"cg22146252",-0.000464559627075964,"KCNJ12"
"cg03935379",0.000464464821519929,"TERT"
"cg15863598",0.000464456339095725,"MYST4"
"cg12633154",0.000464380692056918,"RNF39"
"cg02755111",0.000464330582025848,"LMCD1"
"cg19354579",-0.00046393717642549,"EPOR"
"cg06597895",0.000463863910498376,"TGM4"
"cg02116280",0.000463630110098311,"MOGS"
"cg09171562",0.00046357620705814,"MPRIP"
"cg16281534",0.00046339892039992,"BASP1"
"cg10733317",0.000463272991848025,"FOXO1"
"cg00332822",0.000463268554115446,"TES"
"cg03485674",-0.000463161574087407,"ADCY7"
"cg25955359",0.000463144869908947,"C3orf15"
"cg01881778",0.000462712209954568,"OR8S1"
"cg04466840",-0.00046265994597742,"RGS14"
"cg19670431",0.000462612389483918,"PSAPL1"
"cg10398455",0.00046253098329753,"EXOC6B"
"cg27295716",-0.000462404823959149,"VSIG10"
"cg00245032",0.000462282842906721,"YIPF4"
"cg15253520",0.000462232493213016,"FAM82B"
"cg02061130",0.00046207151735869,"MYO1C"
"cg23441018",0.000462051341856203,"LPCAT4"
"cg01043583",-0.000462007266358075,"MSRA"
"cg01890836",-0.000461985995662332,"MPRIP"
"cg00852924",-0.000461935216123797,"TOR3A"
"cg15905666",-0.000461811967202703,"OR4C12"
"cg12877723",0.000461752948347299,"PENK"
"cg21928760",0.000461712435687316,"CNTN4"
"cg26232417",0.000461225509586369,"HNF4A"
"cg00661777",-0.000461206160811518,"PIK3CG"
"cg09859492",0.000461058962221287,"TNS1"
"cg26090940",0.000460915102428114,"SLC16A7"
"cg00463367",-0.000460846359484548,"GATA3"
"cg02946294",0.000460744283237136,"PLEKHA7"
"cg13587621",0.000460698787370811,"BICD2"
"cg16828491",0.000460630875187114,"SH3TC1"
"cg01767885",-0.000460600645771446,"C1QTNF8"
"cg25608555",0.000460578465704505,"SERGEF"
"cg25368824",0.000460553238329882,"IL4"
"cg03354772",0.000460536228197476,"C10orf93"
"cg04457354",0.000460491190043719,"E2F3"
"cg12865939",0.00046048717721663,"ST5"
"cg25691430",-0.000460485976994207,"DNAH17"
"cg25061755",0.000460471338652389,"STON1-GTF2A1L"
"cg24022651",0.000460456140138254,"FNDC3B"
"cg26749475",0.000460135692973656,"CFLP1"
"cg27451521",0.00046010305832427,"HLA-DOA"
"cg21620356",-0.000459793614069306,"ANKRD44"
"cg13478228",0.000459631976272121,"CBLN2"
"cg02922084",0.000459215100931231,"SMOC2"
"cg17280134",0.000459080698434758,"NTN1"
"cg08145381",0.000459044483422091,"KIAA0317"
"cg03252313",-0.000458549026184493,"CNTNAP2"
"cg15885788",0.000458363746569944,"INTS2"
"cg16391678",0.000457939775357097,"ITGAL"
"cg26734579",0.000457797077387272,"CDC37"
"cg21236655",-0.000457790994179386,"TNC"
"cg15361697",-0.000457723081739037,"PCDHB17"
"cg19755435",0.000457717110353776,"GPR65"
"cg16934127",-0.000457676231258824,"HCCA2"
"cg23244913",0.000457612674053447,"HCG9"
"cg02322400",-0.000457576513973642,"MAML2"
"cg06842886",-0.000457542252103679,"ADIPOQ"
"cg09507215",0.000457493781146039,"ATP11A"
"cg13064658",0.000457221452554692,"LPGAT1"
"cg18660345",0.000457176215537223,"MYL9"
"cg02526277",-0.000457173419645897,"LOC494141"
"cg13407335",-0.000457132140002811,"KCNAB3"
"cg20415053",-0.000457017221349133,"CATSPER4"
"cg03301189",-0.000456990504719318,"HNRNPUL1"
"cg20869257",-0.000456958078607703,"PKP1"
"cg14170840",-0.000456897003572347,"C1orf109"
"cg17822807",0.000456397960318564,"ADCYAP1R1"
"cg10281977",-0.000456396020074694,"TMEM179"
"cg23424145",0.000456364558058803,"COL4A1"
"cg17754680",0.000456299901439506,"NPC1L1"
"cg07284273",0.000456294539207138,"MXRA8"
"cg01648999",-0.000456152728959924,"KBTBD11"
"cg07834743",-0.000456087914722214,"ADAMTS16"
"cg13261802",-0.000455992591513094,"TMEM108"
"cg25050723",-0.000455965212630943,"HCCA2"
"cg06040872",0.000455759158128584,"CCL18"
"cg00883019",0.000455643356525854,"ARHGEF3"
"cg08693832",-0.000455432449669,"HLA-DPB2"
"cg15476523",0.000455298783213221,"C4orf12"
"cg26690127",0.000454866712918485,"PRKD3"
"cg00735080",0.000454601644198717,"PCBP3"
"cg17795059",0.000454416054797638,"FAM118A"
"cg21608792",0.000454287302681103,"EPHX2"
"cg25825506",-0.000454277046459288,"DLX6AS"
"cg01641371",0.000454264333282783,"SARM1"
"cg18629407",0.000454192243216047,"DLGAP2"
"cg21587837",0.000453768600116101,"NFKBIL1"
"cg18690271",0.000453732053255921,"ZNF841"
"cg25020073",-0.000453606482551252,"tAKR"
"cg13310076",-0.000453605468308054,"WDR53"
"cg18311341",0.00045338909062417,"CYB5R2"
"cg02275784",-0.000453348114208537,"DLG2"
"cg10941174",-0.000453288581000189,"CNTNAP2"
"cg13925686",0.000453130105777666,"ACAP1"
"cg09326084",-0.00045312111161589,"ADARB2"
"cg25759507",0.000453116670309285,"DKK3"
"cg25991122",-0.000452998144475563,"SQSTM1"
"cg10377153",0.000452936253697829,"PTPDC1"
"cg27421267",-0.000452870665407254,"DIP2C"
"cg02188818",0.000452817802955799,"TBC1D9"
"cg22522509",0.000452746074454185,"NRIP1"
"cg00338852",0.00045265966507173,"ARL13B"
"cg26531804",0.000452582364040819,"SPINT1"
"cg05146399",-0.000452251210093994,"LOC285205"
"cg01923218",0.000452186656479018,"CCDC67"
"cg15386434",0.00045217772663153,"MXRA8"
"cg04075184",0.00045201774875809,"CLASP1"
"cg18909235",-0.000451939344531777,"C17orf28"
"cg26322739",0.00045189150877787,"LOC90784"
"cg25387685",0.00045174618557737,"PTPRN2"
"cg15909737",0.000451648355083847,"MITF"
"cg03410231",-0.000451594916599991,"CLCN1"
"cg01698567",-0.000451524101810804,"SFTA3"
"cg00540769",-0.000451383857688675,"RNU5E"
"cg00736299",-0.000451219737091458,"MGRN1"
"cg05081146",-0.000451027545784988,"ZAP70"
"cg13803071",0.000450777206183652,"YWHAQ"
"cg26893816",-0.000450657908911206,"AMACR"
"cg04728789",-0.000450632869063412,"CSNK1E"
"cg25541259",0.000450472919891735,"DNER"
"cg21768835",-0.00045033109789299,"TECPR1"
"cg23470227",0.000450326825657942,"UNC13D"
"cg27585641",0.000450226439120021,"RGNEF"
"cg08804421",0.000450143425420874,"RPTOR"
"cg09237515",-0.000450125542379213,"BTBD6"
"cg27337894",-0.000450122550117626,"TCF7L1"
"cg03743720",-0.000449841348694213,"ANKMY1"
"cg00593008",0.000449644019685373,"SV2C"
"cg05917111",0.000449340382381639,"CHST5"
"cg04257105",0.000449284107649409,"GNAS"
"cg11229415",0.000449283759415173,"PLCH2"
"cg08099797",0.000449198803036776,"LIPH"
"cg26749306",0.000449123170168986,"METRNL"
"cg20682639",0.000449087175986309,"PDZD2"
"cg03489382",-0.000449038830292796,"CCDC136"
"cg12729894",-0.000449037617933944,"HCCA2"
"cg19651706",0.000448914790418684,"CEACAM16"
"cg08855742",0.000448877021135496,"PROM1"
"cg20555854",0.000448819130646663,"SLC45A4"
"cg10754705",-0.00044872609019519,"PHYHIP"
"cg13537499",0.000448674496326045,"NOTCH1"
"cg04508984",-0.000448664202690429,"MCAT"
"cg26540004",0.000448605932640995,"SLC38A9"
"cg18729681",0.00044850894778156,"CCDC88C"
"cg08379987",0.000448489731041572,"C13orf26"
"cg16705546",-0.000448474275940006,"IRF8"
"cg27262821",-0.000448406074497507,"SEC1"
"cg08479516",0.000448311249489639,"VIPR2"
"cg17962547",0.0004482845100241,"GPR123"
"cg07703654",-0.00044802357812967,"GOLSYN"
"cg05127574",-0.000447480285000558,"SNTB1"
"cg01548562",0.000447323131568093,"TJP2"
"cg05602715",0.000447313536803453,"TFR2"
"cg12949483",0.000447296374715214,"TMEM85"
"cg14624950",-0.000447239321252785,"SMURF2"
"cg18681853",-0.000447113242797481,"SERPINE2"
"cg17497049",-0.000447105650385701,"FIZ1"
"cg24343287",-0.000447098431693312,"ZNF135"
"cg17142470",0.000446918204744083,"SORBS3"
"cg07513814",-0.000446755646884289,"MIR1471"
"cg03778108",0.000446744656622302,"MYBPC3"
"cg22636722",0.000446726840705975,"RPTOR"
"cg00382138",-0.000446725242791102,"CFI"
"cg13885201",0.000446658521871163,"ZNF23"
"cg23234756",-0.000446634427469231,"FOXP1"
"cg06902099",0.000446572846943302,"ANKS1A"
"cg03035849",-0.000446461110637497,"BACH2"
"cg13851904",-0.00044642855530927,"MGC12982"
"cg06768010",0.000446012932847766,"LOC151534"
"cg06228260",0.000445970995428323,"PTPRN2"
"cg20294870",0.000445946789739885,"TSSC1"
"cg02254407",-0.000445880935951801,"PLEKHB1"
"cg11160784",-0.000445698208871155,"RGL2"
"cg15744240",-0.000445633128733424,"FGF14"
"cg16083202",0.00044561825088999,"SND1"
"cg12750675",0.000445529776564919,"BRAF"
"cg00328219",0.000445511728179294,"KIF13B"
"cg19330334",-0.000445440523135555,"IQGAP1"
"cg06297958",-0.000445292898585381,"PLEKHG4"
"cg23649631",-0.000444982601209989,"GPR123"
"cg26525463",-0.000444888140833732,"AKD1"
"cg02088673",0.000444610220394473,"DAGLA"
"cg06408559",0.000444513641002855,"NSL1"
"cg24012708",0.00044444988950888,"HDHD3"
"cg09501290",-0.000444426476716117,"RIMKLA"
"cg05800761",-0.000444376634302439,"ZNF532"
"cg13465858",-0.000444254479533142,"KIAA1267"
"cg15020132",0.000444145758507795,"BMPER"
"cg14201467",-0.000444134099133081,"CADM1"
"cg22558060",-0.000444129370841488,"LSAMP"
"cg13222091",0.000444087963086117,"SPEF1"
"cg19589283",-0.000444044079023538,"ANTXR1"
"cg07665575",-0.000443932798264154,"RAG1"
"cg20726664",-0.000443898481634787,"AKAP13"
"cg20038116",-0.0004438568971371,"EBF3"
"cg26317111",0.000443756693017087,"UBE2U"
"cg03315649",0.000443700619129611,"KDM4B"
"cg05935184",0.000443675091728136,"FMNL2"
"cg08975164",0.000443629829272826,"MARCH3"
"cg02935298",0.000443628033038774,"CYB5R3"
"cg00987890",-0.000443579095762183,"CENPF"
"cg01515136",-0.000443205027234186,"ACAP3"
"cg13001012",0.000443188650278245,"AADAC"
"cg02729030",0.000443143749313677,"IMMP2L"
"cg03527353",0.000443134623112034,"PAX6"
"cg12577411",-0.000442888704171317,"DTNBP1"
"cg09407429",-0.00044287662232871,"ITPR1"
"cg25860737",0.000442778495002451,"GALK2"
"cg16784985",0.000442770422876613,"PDE9A"
"cg23124486",-0.00044265369291462,"RXRB"
"cg02979819",0.00044244876487032,"SLC32A1"
"cg26783297",-0.00044229029497827,"MRS2"
"cg26517663",-0.000442286906742335,"FOXB1"
"cg18372960",0.000442239217129296,"SDK1"
"cg06774974",-0.000441937156720068,"BRF1"
"cg19539519",0.000441847868990297,"PYY2"
"cg26642420",0.000441834850202187,"C4orf51"
"cg07049167",0.000441802315846982,"POGK"
"cg17845680",0.000441797717156164,"ARSB"
"cg22082176",0.000441730529701283,"PCDHGA4"
"cg19367193",-0.000441705842098222,"PRKAG2"
"cg00504595",-0.000441587589166214,"TNFRSF19"
"cg11168687",0.000441560983366939,"ACSL1"
"cg16105591",0.000441510895523557,"CPLX2"
"cg14534987",-0.000441451635831164,"CGREF1"
"cg18156192",0.000441377559103059,"KCND3"
"cg22698028",-0.000441368715666522,"AHRR"
